Season_Year,TEAM_NAME,OPPONENT_NAME,H2H_Win_Rate,H2H_Point_Margin
2013,Portland Trail Blazers,Sacramento Kings,0.5,1.0
2013,Portland Trail Blazers,San Antonio Spurs,0.6666666666666666,11.666666666666666
2013,Portland Trail Blazers,Toronto Raptors,0.5,-2.5
2013,Portland Trail Blazers,Utah Jazz,0.25,-5.75
2013,Portland Trail Blazers,Washington Wizards,0.0,-2.5
2013,Sacramento Kings,Atlanta Hawks,0.0,-15.0
2013,Sacramento Kings,Boston Celtics,0.5,2.0
2013,Sacramento Kings,Brooklyn Nets,0.0,-14.5
2013,Sacramento Kings,Charlotte Bobcats,1.0,20.0
2013,Sacramento Kings,Chicago Bulls,0.5,18.0
2013,Sacramento Kings,Cleveland Cavaliers,1.0,4.5
2013,Sacramento Kings,Dallas Mavericks,0.0,-15.0
2013,Sacramento Kings,Denver Nuggets,0.0,-16.5
2013,Sacramento Kings,Detroit Pistons,0.5,-2.0
2013,Sacramento Kings,Golden State Warriors,0.75,2.25
2013,Sacramento Kings,Houston Rockets,0.3333333333333333,-8.333333333333334
2013,Sacramento Kings,Indiana Pacers,0.0,-6.5
2013,Sacramento Kings,Los Angeles Clippers,0.25,-9.0
2013,Sacramento Kings,Los Angeles Lakers,0.25,-3.25
2013,Sacramento Kings,Memphis Grizzlies,0.0,-14.25
2013,Sacramento Kings,Miami Heat,0.0,-20.5
2013,Sacramento Kings,Milwaukee Bucks,0.0,-7.5
2013,Sacramento Kings,Minnesota Timberwolves,0.3333333333333333,-5.666666666666667
2013,Sacramento Kings,New Orleans Hornets,0.3333333333333333,-4.333333333333333
2013,Sacramento Kings,New York Knicks,0.5,-19.0
2013,Sacramento Kings,Oklahoma City Thunder,0.0,-9.666666666666666
2013,Sacramento Kings,Orlando Magic,1.0,16.5
2013,Sacramento Kings,Philadelphia 76ers,0.0,-11.5
2013,Sacramento Kings,Phoenix Suns,0.5,0.5
2013,Sacramento Kings,Portland Trail Blazers,0.5,-1.0
2013,Sacramento Kings,San Antonio Spurs,0.0,-13.0
2013,Sacramento Kings,Toronto Raptors,1.0,8.0
2013,Sacramento Kings,Utah Jazz,0.5,3.25
2013,Sacramento Kings,Washington Wizards,1.0,1.5
2013,San Antonio Spurs,Atlanta Hawks,1.0,3.5
2013,San Antonio Spurs,Boston Celtics,1.0,13.5
2013,San Antonio Spurs,Brooklyn Nets,1.0,28.0
2013,San Antonio Spurs,Charlotte Bobcats,1.0,27.0
2013,San Antonio Spurs,Chicago Bulls,1.0,16.0
2013,San Antonio Spurs,Cleveland Cavaliers,1.0,3.5
2013,San Antonio Spurs,Dallas Mavericks,1.0,17.5
2013,San Antonio Spurs,Denver Nuggets,0.5,2.75
2013,San Antonio Spurs,Detroit Pistons,0.5,14.5
2013,San Antonio Spurs,Golden State Warriors,0.5,0.5
2013,San Antonio Spurs,Houston Rockets,0.75,8.75
2013,San Antonio Spurs,Indiana Pacers,1.0,14.5
2013,San Antonio Spurs,Los Angeles Clippers,0.5,0.25
2013,San Antonio Spurs,Los Angeles Lakers,0.6666666666666666,0.0
2013,San Antonio Spurs,Memphis Grizzlies,0.5,5.0
2013,San Antonio Spurs,Miami Heat,0.0,-3.5
2013,San Antonio Spurs,Milwaukee Bucks,1.0,9.0
2013,San Antonio Spurs,Minnesota Timberwolves,0.5,-2.25
2013,San Antonio Spurs,New Orleans Hornets,0.75,1.5
2013,San Antonio Spurs,New York Knicks,0.0,-10.5
2013,San Antonio Spurs,Oklahoma City Thunder,0.5,-3.0
2013,San Antonio Spurs,Orlando Magic,1.0,17.5
2013,San Antonio Spurs,Philadelphia 76ers,1.0,14.0
2013,San Antonio Spurs,Phoenix Suns,0.6666666666666666,5.0
2013,San Antonio Spurs,Portland Trail Blazers,0.3333333333333333,-11.666666666666666
2013,San Antonio Spurs,Sacramento Kings,1.0,13.0
2013,San Antonio Spurs,Toronto Raptors,1.0,12.5
2013,San Antonio Spurs,Utah Jazz,0.6666666666666666,4.666666666666667
2013,San Antonio Spurs,Washington Wizards,1.0,18.0
2013,Toronto Raptors,Atlanta Hawks,0.3333333333333333,-1.0
2013,Toronto Raptors,Boston Celtics,0.25,-5.5
2013,Toronto Raptors,Brooklyn Nets,0.25,-3.5
2013,Toronto Raptors,Charlotte Bobcats,0.5,7.0
2013,Toronto Raptors,Chicago Bulls,0.6666666666666666,3.3333333333333335
2013,Toronto Raptors,Cleveland Cavaliers,0.5,1.5
2013,Toronto Raptors,Dallas Mavericks,0.5,8.0
2013,Toronto Raptors,Denver Nuggets,0.5,-1.0
2013,Toronto Raptors,Detroit Pistons,0.5,3.0
2013,Toronto Raptors,Golden State Warriors,0.0,-9.5
2013,Toronto Raptors,Houston Rockets,0.5,-4.5
2013,Toronto Raptors,Indiana Pacers,0.5,-2.5
2013,Toronto Raptors,Los Angeles Clippers,0.5,3.0
2013,Toronto Raptors,Los Angeles Lakers,0.5,1.5
2013,Toronto Raptors,Memphis Grizzlies,0.0,-13.5
2013,Toronto Raptors,Miami Heat,0.0,-13.0
2013,Toronto Raptors,Milwaukee Bucks,0.0,-12.0
2013,Toronto Raptors,Minnesota Timberwolves,1.0,10.5
2013,Toronto Raptors,New Orleans Hornets,1.0,10.0
2013,Toronto Raptors,New York Knicks,0.5,-6.25
2013,Toronto Raptors,Oklahoma City Thunder,0.0,-16.0
2013,Toronto Raptors,Orlando Magic,1.0,12.75
2013,Toronto Raptors,Philadelphia 76ers,0.25,-1.75
2013,Toronto Raptors,Phoenix Suns,1.0,15.5
2013,Toronto Raptors,Portland Trail Blazers,0.5,2.5
2013,Toronto Raptors,Sacramento Kings,0.0,-8.0
2013,Toronto Raptors,San Antonio Spurs,0.0,-12.5
2013,Toronto Raptors,Utah Jazz,0.0,-19.5
2013,Toronto Raptors,Washington Wizards,0.5,-1.25
2013,Utah Jazz,Atlanta Hawks,0.0,-9.5
2013,Utah Jazz,Boston Celtics,0.0,-4.0
2013,Utah Jazz,Brooklyn Nets,1.0,5.5
2013,Utah Jazz,Charlotte Bobcats,1.0,20.0
2013,Utah Jazz,Chicago Bulls,0.0,-2.5
2013,Utah Jazz,Cleveland Cavaliers,0.5,4.0
2013,Utah Jazz,Dallas Mavericks,0.6666666666666666,6.666666666666667
2013,Utah Jazz,Denver Nuggets,0.25,-13.5
2013,Utah Jazz,Detroit Pistons,1.0,8.0
2013,Utah Jazz,Golden State Warriors,0.6666666666666666,3.3333333333333335
2013,Utah Jazz,Houston Rockets,0.25,-12.25
2013,Utah Jazz,Indiana Pacers,0.5,-8.0
2013,Utah Jazz,Los Angeles Clippers,0.0,-6.75
2013,Utah Jazz,Los Angeles Lakers,0.6666666666666666,-0.6666666666666666
2013,Utah Jazz,Memphis Grizzlies,0.25,-8.0
2013,Utah Jazz,Miami Heat,0.5,-4.5
2013,Utah Jazz,Milwaukee Bucks,0.5,6.5
2013,Utah Jazz,Minnesota Timberwolves,1.0,12.25
2013,Utah Jazz,New Orleans Hornets,0.75,6.75
2013,Utah Jazz,New York Knicks,0.0,-18.0
2013,Utah Jazz,Oklahoma City Thunder,0.25,-7.5
2013,Utah Jazz,Orlando Magic,1.0,5.0
2013,Utah Jazz,Philadelphia 76ers,0.5,5.0
2013,Utah Jazz,Phoenix Suns,0.75,5.0
2013,Utah Jazz,Portland Trail Blazers,0.75,5.75
2013,Utah Jazz,Sacramento Kings,0.5,-3.25
2013,Utah Jazz,San Antonio Spurs,0.3333333333333333,-4.666666666666667
2013,Utah Jazz,Toronto Raptors,1.0,19.5
2013,Utah Jazz,Washington Wizards,1.0,5.5
2013,Washington Wizards,Atlanta Hawks,0.25,-1.25
2013,Washington Wizards,Boston Celtics,0.0,-6.666666666666667
2013,Washington Wizards,Brooklyn Nets,0.25,-2.25
2013,Washington Wizards,Charlotte Bobcats,0.25,-1.5
2013,Washington Wizards,Chicago Bulls,0.5,1.0
2013,Washington Wizards,Cleveland Cavaliers,0.0,-6.0
2013,Washington Wizards,Dallas Mavericks,0.0,-7.5
2013,Washington Wizards,Denver Nuggets,1.0,5.0
2013,Washington Wizards,Detroit Pistons,0.0,-13.25
2013,Washington Wizards,Golden State Warriors,0.0,-6.5
2013,Washington Wizards,Houston Rockets,0.5,-2.0
2013,Washington Wizards,Indiana Pacers,0.25,0.0
2013,Washington Wizards,Los Angeles Clippers,0.5,0.5
2013,Washington Wizards,Los Angeles Lakers,0.5,-1.5
2013,Washington Wizards,Memphis Grizzlies,0.5,2.0
2013,Washington Wizards,Miami Heat,0.25,-14.75
2013,Washington Wizards,Milwaukee Bucks,0.6666666666666666,5.0
2013,Washington Wizards,Minnesota Timberwolves,0.5,4.0
2013,Washington Wizards,New Orleans Hornets,1.0,8.0
2013,Washington Wizards,New York Knicks,0.25,-10.0
2013,Washington Wizards,Oklahoma City Thunder,0.5,-10.5
2013,Washington Wizards,Orlando Magic,0.5,6.25
2013,Washington Wizards,Philadelphia 76ers,0.3333333333333333,-5.333333333333333
2013,Washington Wizards,Phoenix Suns,1.0,15.5
2013,Washington Wizards,Portland Trail Blazers,1.0,2.5
2013,Washington Wizards,Sacramento Kings,0.0,-1.5
2013,Washington Wizards,San Antonio Spurs,0.0,-18.0
2013,Washington Wizards,Toronto Raptors,0.5,1.25
2013,Washington Wizards,Utah Jazz,0.0,-5.5
2014,Atlanta Hawks,Boston Celtics,0.5,-2.25
2014,Atlanta Hawks,Brooklyn Nets,0.3333333333333333,-5.666666666666667
2014,Atlanta Hawks,Charlotte Bobcats,0.75,5.75
2014,Atlanta Hawks,Chicago Bulls,0.0,-9.75
2014,Atlanta Hawks,Cleveland Cavaliers,1.0,13.333333333333334
2014,Atlanta Hawks,Dallas Mavericks,0.5,-4.0
2014,Atlanta Hawks,Denver Nuggets,0.5,1.5
2014,Atlanta Hawks,Detroit Pistons,0.5,0.0
2014,Atlanta Hawks,Golden State Warriors,0.0,-7.5
2014,Atlanta Hawks,Houston Rockets,0.5,-13.0
2014,Atlanta Hawks,Indiana Pacers,0.5,3.75
2014,Atlanta Hawks,Los Angeles Clippers,0.5,4.5
2014,Atlanta Hawks,Los Angeles Lakers,0.5,6.0
2014,Atlanta Hawks,Memphis Grizzlies,0.0,-5.0
2014,Atlanta Hawks,Miami Heat,0.5,0.5
2014,Atlanta Hawks,Milwaukee Bucks,1.0,12.666666666666666
2014,Atlanta Hawks,Minnesota Timberwolves,0.5,-8.5
2014,Atlanta Hawks,New Orleans Pelicans,0.0,-5.5
2014,Atlanta Hawks,New York Knicks,0.5,5.0
2014,Atlanta Hawks,Oklahoma City Thunder,0.0,-5.5
2014,Atlanta Hawks,Orlando Magic,0.5,-2.75
2014,Atlanta Hawks,Philadelphia 76ers,1.0,14.666666666666666
2014,Atlanta Hawks,Phoenix Suns,0.0,-8.0
2014,Atlanta Hawks,Portland Trail Blazers,0.0,-19.5
2014,Atlanta Hawks,Sacramento Kings,1.0,11.0
2014,Atlanta Hawks,San Antonio Spurs,0.0,-14.0
2014,Atlanta Hawks,Toronto Raptors,0.5,-4.75
2014,Atlanta Hawks,Utah Jazz,1.0,17.5
2014,Atlanta Hawks,Washington Wizards,0.25,-6.5
2014,Boston Celtics,Atlanta Hawks,0.5,2.25
2014,Boston Celtics,Brooklyn Nets,0.25,-5.75
2014,Boston Celtics,Charlotte Bobcats,0.6666666666666666,2.3333333333333335
2014,Boston Celtics,Chicago Bulls,0.0,-10.333333333333334
2014,Boston Celtics,Cleveland Cavaliers,1.0,10.666666666666666
2014,Boston Celtics,Dallas Mavericks,0.0,-8.0
2014,Boston Celtics,Denver Nuggets,0.5,-11.5
2014,Boston Celtics,Detroit Pistons,0.25,-2.0
2014,Boston Celtics,Golden State Warriors,0.0,-11.0
2014,Boston Celtics,Houston Rockets,0.0,-18.0
2014,Boston Celtics,Indiana Pacers,0.0,-14.5
2014,Boston Celtics,Los Angeles Clippers,0.0,-7.0
2014,Boston Celtics,Los Angeles Lakers,0.0,-6.0
2014,Boston Celtics,Memphis Grizzlies,0.0,-7.0
2014,Boston Celtics,Miami Heat,0.6666666666666666,-0.3333333333333333
2014,Boston Celtics,Milwaukee Bucks,0.5,2.5
2014,Boston Celtics,Minnesota Timberwolves,0.5,-7.0
2014,Boston Celtics,New Orleans Pelicans,0.0,-2.0
2014,Boston Celtics,New York Knicks,0.5,-1.25
2014,Boston Celtics,Oklahoma City Thunder,0.0,-20.5
2014,Boston Celtics,Orlando Magic,0.75,5.5
2014,Boston Celtics,Philadelphia 76ers,0.25,-2.25
2014,Boston Celtics,Phoenix Suns,0.0,-6.5
2014,Boston Celtics,Portland Trail Blazers,0.0,-10.5
2014,Boston Celtics,Sacramento Kings,0.5,1.5
2014,Boston Celtics,San Antonio Spurs,0.0,-11.5
2014,Boston Celtics,Toronto Raptors,0.25,-3.0
2014,Boston Celtics,Utah Jazz,0.5,-1.0
2014,Boston Celtics,Washington Wizards,0.25,-11.75
2014,Brooklyn Nets,Atlanta Hawks,0.6666666666666666,5.666666666666667
2014,Brooklyn Nets,Boston Celtics,0.75,5.75
2014,Brooklyn Nets,Charlotte Bobcats,0.5,3.0
2014,Brooklyn Nets,Chicago Bulls,0.3333333333333333,-5.666666666666667
2014,Brooklyn Nets,Cleveland Cavaliers,0.5,-3.75
2014,Brooklyn Nets,Dallas Mavericks,1.0,2.0
2014,Brooklyn Nets,Denver Nuggets,0.5,-0.5
2014,Brooklyn Nets,Detroit Pistons,0.25,-5.0
2014,Brooklyn Nets,Golden State Warriors,0.5,-1.5
2014,Brooklyn Nets,Houston Rockets,0.5,-5.0
2014,Brooklyn Nets,Indiana Pacers,0.0,-9.25
2014,Brooklyn Nets,Los Angeles Clippers,0.5,1.0
2014,Brooklyn Nets,Los Angeles Lakers,0.5,0.5
2014,Brooklyn Nets,Memphis Grizzlies,1.0,9.0
2014,Brooklyn Nets,Miami Heat,1.0,3.0
2014,Brooklyn Nets,Milwaukee Bucks,1.0,9.333333333333334
2014,Brooklyn Nets,Minnesota Timberwolves,0.5,-7.5
2014,Brooklyn Nets,New Orleans Pelicans,0.5,3.5
2014,Brooklyn Nets,New York Knicks,0.25,-11.75
2014,Brooklyn Nets,Oklahoma City Thunder,0.5,-11.5
2014,Brooklyn Nets,Orlando Magic,0.5,-1.25
2014,Brooklyn Nets,Philadelphia 76ers,0.75,11.25
2014,Brooklyn Nets,Phoenix Suns,1.0,7.5
2014,Brooklyn Nets,Portland Trail Blazers,0.0,-27.0
2014,Brooklyn Nets,Sacramento Kings,0.5,-3.0
2014,Brooklyn Nets,San Antonio Spurs,0.5,-3.5
2014,Brooklyn Nets,Toronto Raptors,0.5,-2.75
2014,Brooklyn Nets,Utah Jazz,1.0,11.0
2014,Brooklyn Nets,Washington Wizards,0.0,-5.666666666666667
2014,Charlotte Bobcats,Atlanta Hawks,0.25,-5.75
2014,Charlotte Bobcats,Boston Celtics,0.3333333333333333,-2.3333333333333335
2014,Charlotte Bobcats,Brooklyn Nets,0.5,-3.0
2014,Charlotte Bobcats,Chicago Bulls,0.25,-2.0
2014,Charlotte Bobcats,Cleveland Cavaliers,1.0,5.75
2014,Charlotte Bobcats,Dallas Mavericks,0.5,9.0
2014,Charlotte Bobcats,Denver Nuggets,1.0,5.0
2014,Charlotte Bobcats,Detroit Pistons,1.0,13.333333333333334
2014,Charlotte Bobcats,Golden State Warriors,1.0,10.0
2014,Charlotte Bobcats,Houston Rockets,0.0,-12.0
2014,Charlotte Bobcats,Indiana Pacers,0.3333333333333333,-2.6666666666666665
2014,Charlotte Bobcats,Los Angeles Clippers,0.5,-11.5
2014,Charlotte Bobcats,Los Angeles Lakers,0.5,3.5
2014,Charlotte Bobcats,Memphis Grizzlies,0.5,-9.5
2014,Charlotte Bobcats,Miami Heat,0.0,-10.5
2014,Charlotte Bobcats,Milwaukee Bucks,1.0,12.5
2014,Charlotte Bobcats,Minnesota Timberwolves,0.5,-7.5
2014,Charlotte Bobcats,New Orleans Pelicans,0.5,-9.0
2014,Charlotte Bobcats,New York Knicks,0.5,-6.0
2014,Charlotte Bobcats,Oklahoma City Thunder,0.0,-10.5
2014,Charlotte Bobcats,Orlando Magic,0.5,1.75
2014,Charlotte Bobcats,Philadelphia 76ers,0.75,12.5
2014,Charlotte Bobcats,Phoenix Suns,0.0,-8.5
2014,Charlotte Bobcats,Portland Trail Blazers,0.5,0.0
2014,Charlotte Bobcats,Sacramento Kings,1.0,9.0
2014,Charlotte Bobcats,San Antonio Spurs,0.0,-7.0
2014,Charlotte Bobcats,Toronto Raptors,1.0,3.0
2014,Charlotte Bobcats,Utah Jazz,0.0,-3.0
2014,Charlotte Bobcats,Washington Wizards,0.75,2.75
2014,Chicago Bulls,Atlanta Hawks,1.0,9.75
2014,Chicago Bulls,Boston Celtics,1.0,10.333333333333334
2014,Chicago Bulls,Brooklyn Nets,0.6666666666666666,5.666666666666667
2014,Chicago Bulls,Charlotte Bobcats,0.75,2.0
2014,Chicago Bulls,Cleveland Cavaliers,0.75,9.5
2014,Chicago Bulls,Dallas Mavericks,0.5,-6.5
2014,Chicago Bulls,Denver Nuggets,0.5,9.0
2014,Chicago Bulls,Detroit Pistons,0.75,5.5
2014,Chicago Bulls,Golden State Warriors,0.5,2.5
2014,Chicago Bulls,Houston Rockets,0.5,4.5
2014,Chicago Bulls,Indiana Pacers,0.5,-0.25
2014,Chicago Bulls,Los Angeles Clippers,0.0,-28.0
2014,Chicago Bulls,Los Angeles Lakers,1.0,4.0
2014,Chicago Bulls,Memphis Grizzlies,0.5,-2.0
2014,Chicago Bulls,Miami Heat,0.5,0.25
2014,Chicago Bulls,Milwaukee Bucks,0.75,4.5
2014,Chicago Bulls,Minnesota Timberwolves,0.5,3.0
2014,Chicago Bulls,New Orleans Pelicans,0.0,-6.0
2014,Chicago Bulls,New York Knicks,0.5,1.0
2014,Chicago Bulls,Oklahoma City Thunder,0.0,-12.0
2014,Chicago Bulls,Orlando Magic,0.6666666666666666,5.0
2014,Chicago Bulls,Philadelphia 76ers,0.75,10.0
2014,Chicago Bulls,Phoenix Suns,1.0,7.0
2014,Chicago Bulls,Portland Trail Blazers,0.0,-10.0
2014,Chicago Bulls,Sacramento Kings,0.5,-11.0
2014,Chicago Bulls,San Antonio Spurs,0.5,1.0
2014,Chicago Bulls,Toronto Raptors,0.5,-2.5
2014,Chicago Bulls,Utah Jazz,0.5,9.0
2014,Chicago Bulls,Washington Wizards,0.3333333333333333,0.3333333333333333
2014,Cleveland Cavaliers,Atlanta Hawks,0.0,-13.333333333333334
2014,Cleveland Cavaliers,Boston Celtics,0.0,-10.666666666666666
2014,Cleveland Cavaliers,Brooklyn Nets,0.5,3.75
2014,Cleveland Cavaliers,Charlotte Bobcats,0.0,-5.75
2014,Cleveland Cavaliers,Chicago Bulls,0.25,-9.5
2014,Cleveland Cavaliers,Dallas Mavericks,0.0,-11.0
2014,Cleveland Cavaliers,Denver Nuggets,1.0,9.0
2014,Cleveland Cavaliers,Detroit Pistons,0.75,1.0
2014,Cleveland Cavaliers,Golden State Warriors,0.5,2.5
2014,Cleveland Cavaliers,Houston Rockets,0.0,-10.5
2014,Cleveland Cavaliers,Indiana Pacers,0.25,-5.0
2014,Cleveland Cavaliers,Los Angeles Clippers,0.5,-8.0
2014,Cleveland Cavaliers,Los Angeles Lakers,0.5,-4.5
2014,Cleveland Cavaliers,Memphis Grizzlies,0.5,-3.0
2014,Cleveland Cavaliers,Miami Heat,0.0,-7.333333333333333
2014,Cleveland Cavaliers,Milwaukee Bucks,0.5,2.5
2014,Cleveland Cavaliers,Minnesota Timberwolves,0.5,-14.0
2014,Cleveland Cavaliers,New Orleans Pelicans,0.0,-7.5
2014,Cleveland Cavaliers,New York Knicks,0.5,-5.0
2014,Cleveland Cavaliers,Oklahoma City Thunder,0.5,1.5
2014,Cleveland Cavaliers,Orlando Magic,1.0,11.0
2014,Cleveland Cavaliers,Philadelphia 76ers,0.75,8.5
2014,Cleveland Cavaliers,Phoenix Suns,0.5,0.0
2014,Cleveland Cavaliers,Portland Trail Blazers,0.0,-7.5
2014,Cleveland Cavaliers,Sacramento Kings,0.5,-17.0
2014,Cleveland Cavaliers,San Antonio Spurs,0.0,-25.5
2014,Cleveland Cavaliers,Toronto Raptors,0.3333333333333333,-3.6666666666666665
2014,Cleveland Cavaliers,Utah Jazz,1.0,15.5
2014,Cleveland Cavaliers,Washington Wizards,0.5,-2.75
2014,Dallas Mavericks,Atlanta Hawks,0.5,4.0
2014,Dallas Mavericks,Boston Celtics,1.0,8.0
2014,Dallas Mavericks,Brooklyn Nets,0.0,-2.0
2014,Dallas Mavericks,Charlotte Bobcats,0.5,-9.0
2014,Dallas Mavericks,Chicago Bulls,0.5,6.5
2014,Dallas Mavericks,Cleveland Cavaliers,1.0,11.0
2014,Dallas Mavericks,Denver Nuggets,0.25,-1.25
2014,Dallas Mavericks,Detroit Pistons,1.0,10.5
2014,Dallas Mavericks,Golden State Warriors,0.25,-5.75
2014,Dallas Mavericks,Houston Rockets,0.5,0.0
2014,Dallas Mavericks,Indiana Pacers,1.0,9.5
2014,Dallas Mavericks,Los Angeles Clippers,0.25,-2.25
2014,Dallas Mavericks,Los Angeles Lakers,1.0,14.666666666666666
2014,Dallas Mavericks,Memphis Grizzlies,0.75,9.75
2014,Dallas Mavericks,Miami Heat,0.0,-8.5
2014,Dallas Mavericks,Milwaukee Bucks,1.0,10.5
2014,Dallas Mavericks,Minnesota Timberwolves,0.25,-3.25
2014,Dallas Mavericks,New Orleans Pelicans,1.0,10.5
2014,Dallas Mavericks,New York Knicks,0.5,-5.0
2014,Dallas Mavericks,Oklahoma City Thunder,0.6666666666666666,6.0
2014,Dallas Mavericks,Orlando Magic,1.0,13.5
2014,Dallas Mavericks,Philadelphia 76ers,1.0,7.5
2014,Dallas Mavericks,Phoenix Suns,0.6666666666666666,-3.0
2014,Dallas Mavericks,Portland Trail Blazers,0.6666666666666666,-3.0
2014,Dallas Mavericks,Sacramento Kings,0.75,-1.5
2014,Dallas Mavericks,San Antonio Spurs,0.0,-11.5
2014,Dallas Mavericks,Toronto Raptors,0.0,-4.5
2014,Dallas Mavericks,Utah Jazz,1.0,12.75
2014,Dallas Mavericks,Washington Wizards,1.0,9.5
2014,Denver Nuggets,Atlanta Hawks,0.5,-1.5
2014,Denver Nuggets,Boston Celtics,0.5,11.5
2014,Denver Nuggets,Brooklyn Nets,0.5,0.5
2014,Denver Nuggets,Charlotte Bobcats,0.0,-5.0
2014,Denver Nuggets,Chicago Bulls,0.5,-9.0
2014,Denver Nuggets,Cleveland Cavaliers,0.0,-9.0
2014,Denver Nuggets,Dallas Mavericks,0.75,1.25
2014,Denver Nuggets,Detroit Pistons,0.5,-4.0
2014,Denver Nuggets,Golden State Warriors,0.5,-1.0
2014,Denver Nuggets,Houston Rockets,0.3333333333333333,-3.0
2014,Denver Nuggets,Indiana Pacers,0.5,-13.0
2014,Denver Nuggets,Los Angeles Clippers,0.5,-5.5
2014,Denver Nuggets,Los Angeles Lakers,1.0,14.0
2014,Denver Nuggets,Memphis Grizzlies,0.25,-7.0
2014,Denver Nuggets,Miami Heat,0.5,0.5
2014,Denver Nuggets,Milwaukee Bucks,1.0,10.5
2014,Denver Nuggets,Minnesota Timberwolves,0.5,-5.0
2014,Denver Nuggets,New Orleans Pelicans,0.5,4.75
2014,Denver Nuggets,New York Knicks,0.5,-12.5
2014,Denver Nuggets,Oklahoma City Thunder,0.25,-5.5
2014,Denver Nuggets,Orlando Magic,1.0,17.0
2014,Denver Nuggets,Philadelphia 76ers,0.5,-0.5
2014,Denver Nuggets,Phoenix Suns,0.0,-8.5
2014,Denver Nuggets,Portland Trail Blazers,0.0,-7.75
2014,Denver Nuggets,Sacramento Kings,0.3333333333333333,-2.6666666666666665
2014,Denver Nuggets,San Antonio Spurs,0.0,-14.666666666666666
2014,Denver Nuggets,Toronto Raptors,0.5,2.0
2014,Denver Nuggets,Utah Jazz,0.5,0.25
2014,Denver Nuggets,Washington Wizards,1.0,2.0
2014,Detroit Pistons,Atlanta Hawks,0.5,0.0
2014,Detroit Pistons,Boston Celtics,0.75,2.0
2014,Detroit Pistons,Brooklyn Nets,0.75,5.0
2014,Detroit Pistons,Charlotte Bobcats,0.0,-13.333333333333334
2014,Detroit Pistons,Chicago Bulls,0.25,-5.5
2014,Detroit Pistons,Cleveland Cavaliers,0.25,-1.0
2014,Detroit Pistons,Dallas Mavericks,0.0,-10.5
2014,Detroit Pistons,Denver Nuggets,0.5,4.0
2014,Detroit Pistons,Golden State Warriors,0.0,-13.0
2014,Detroit Pistons,Houston Rockets,0.0,-12.5
2014,Detroit Pistons,Indiana Pacers,0.25,-4.5
2014,Detroit Pistons,Los Angeles Clippers,0.0,-9.0
2014,Detroit Pistons,Los Angeles Lakers,0.0,-9.5
2014,Detroit Pistons,Memphis Grizzlies,0.0,-15.5
2014,Detroit Pistons,Miami Heat,0.25,-10.75
2014,Detroit Pistons,Milwaukee Bucks,0.75,7.0
2014,Detroit Pistons,Minnesota Timberwolves,0.0,-20.0
2014,Detroit Pistons,New Orleans Pelicans,0.0,-3.5
2014,Detroit Pistons,New York Knicks,0.6666666666666666,4.333333333333333
2014,Detroit Pistons,Oklahoma City Thunder,0.0,-5.0
2014,Detroit Pistons,Orlando Magic,0.3333333333333333,-5.0
2014,Detroit Pistons,Philadelphia 76ers,0.75,4.25
2014,Detroit Pistons,Phoenix Suns,0.5,-2.0
2014,Detroit Pistons,Portland Trail Blazers,0.0,-4.0
2014,Detroit Pistons,Sacramento Kings,1.0,8.5
2014,Detroit Pistons,San Antonio Spurs,0.5,-0.5
2014,Detroit Pistons,Toronto Raptors,0.0,-14.666666666666666
2014,Detroit Pistons,Utah Jazz,0.5,-0.5
2014,Detroit Pistons,Washington Wizards,0.5,-3.5
2014,Golden State Warriors,Atlanta Hawks,1.0,7.5
2014,Golden State Warriors,Boston Celtics,1.0,11.0
2014,Golden State Warriors,Brooklyn Nets,0.5,1.5
2014,Golden State Warriors,Charlotte Bobcats,0.0,-10.0
2014,Golden State Warriors,Chicago Bulls,0.5,-2.5
2014,Golden State Warriors,Cleveland Cavaliers,0.5,-2.5
2014,Golden State Warriors,Dallas Mavericks,0.75,5.75
2014,Golden State Warriors,Denver Nuggets,0.5,1.0
2014,Golden State Warriors,Detroit Pistons,1.0,13.0
2014,Golden State Warriors,Houston Rockets,0.3333333333333333,-7.666666666666667
2014,Golden State Warriors,Indiana Pacers,0.5,-3.0
2014,Golden State Warriors,Los Angeles Clippers,0.5,-0.75
2014,Golden State Warriors,Los Angeles Lakers,0.75,15.0
2014,Golden State Warriors,Memphis Grizzlies,0.5,2.0
2014,Golden State Warriors,Miami Heat,0.5,4.0
2014,Golden State Warriors,Milwaukee Bucks,1.0,13.0
2014,Golden State Warriors,Minnesota Timberwolves,0.6666666666666666,7.333333333333333
2014,Golden State Warriors,New Orleans Pelicans,1.0,7.333333333333333
2014,Golden State Warriors,New York Knicks,0.5,9.0
2014,Golden State Warriors,Oklahoma City Thunder,0.3333333333333333,-2.0
2014,Golden State Warriors,Orlando Magic,1.0,13.5
2014,Golden State Warriors,Philadelphia 76ers,1.0,31.5
2014,Golden State Warriors,Phoenix Suns,0.5,4.5
2014,Golden State Warriors,Portland Trail Blazers,0.5,0.5
2014,Golden State Warriors,Sacramento Kings,1.0,13.75
2014,Golden State Warriors,San Antonio Spurs,0.0,-8.5
2014,Golden State Warriors,Toronto Raptors,0.5,1.5
2014,Golden State Warriors,Utah Jazz,1.0,14.5
2014,Golden State Warriors,Washington Wizards,0.5,6.5
2014,Houston Rockets,Atlanta Hawks,0.5,13.0
2014,Houston Rockets,Boston Celtics,1.0,18.0
2014,Houston Rockets,Brooklyn Nets,0.5,5.0
